Timestamp;Parameter;Value;Goup_ID;X;Y;Z
NA;rain intensity;0.277494664536789;;629;254;
NA;rain intensity;0.466014639707282;;629;253;
NA;rain intensity;0.465592105174437;;629;252;
NA;rain intensity;0.573781040729955;;629;251;
NA;rain intensity;0.456731931073591;;629;250;
NA;rain intensity;0.470305694965646;;630;299;
NA;rain intensity;0.920147548662499;;630;298;
NA;rain intensity;0.0225724803749472;;630;297;
NA;rain intensity;0.772167578805238;;630;296;
NA;rain intensity;0.473896610550582;;630;295;
NA;rain intensity;0.832410029368475;;630;294;
NA;rain intensity;0.904565075412393;;630;293;
NA;rain intensity;0.901137596461922;;630;292;
NA;rain intensity;0.916289523709565;;630;291;
NA;rain intensity;0.910077246837318;;630;290;
NA;rain intensity;0.970133932540193;;630;289;
NA;rain intensity;0.229948924155906;;630;288;
NA;rain intensity;0.546419235644862;;630;287;
NA;rain intensity;0.358415479306132;;630;286;
NA;rain intensity;0.877324898960069;;630;285;
NA;rain intensity;0.459157329052687;;630;284;
NA;rain intensity;0.467096724314615;;630;283;
NA;rain intensity;0.188869820442051;;630;282;
NA;rain intensity;0.785881007090211;;630;281;
NA;rain intensity;0.725052481051534;;630;280;
NA;rain intensity;0.196463486645371;;630;279;
NA;rain intensity;0.474723597289994;;630;278;
NA;rain intensity;0.501670086523518;;630;277;
NA;rain intensity;0.6719024265185;;630;276;
NA;rain intensity;0.0711247767321765;;630;275;
NA;rain intensity;0.998816800536588;;630;274;
NA;rain intensity;0.424545778660104;;630;273;
NA;rain intensity;0.33437375118956;;630;272;
NA;rain intensity;0.193414062028751;;630;271;
NA;rain intensity;0.999603785574436;;630;270;
NA;rain intensity;0.0573069637175649;;630;269;
NA;rain intensity;0.407966674538329;;630;268;
NA;rain intensity;0.16656080330722;;630;267;
NA;rain intensity;0.792015262180939;;630;266;
NA;rain intensity;0.437949987826869;;630;265;
NA;rain intensity;0.230638127075508;;630;264;
NA;rain intensity;0.169916942948475;;630;263;
NA;rain intensity;0.000333169242367148;;630;262;
NA;rain intensity;0.137644903734326;;630;261;
NA;rain intensity;0.786816415609792;;630;260;
NA;rain intensity;0.298271868843585;;630;259;
NA;rain intensity;0.211608593352139;;630;258;
NA;rain intensity;0.442221180070192;;630;257;
NA;rain intensity;0.44428962492384;;630;256;
NA;rain intensity;0.37092985981144;;630;255;
NA;rain intensity;0.671502166427672;;630;254;
NA;rain intensity;0.45934793818742;;630;253;
NA;rain intensity;0.701045327819884;;630;252;
NA;rain intensity;0.0030189985409379;;630;251;
NA;rain intensity;0.306642703479156;;630;250;
NA;rain intensity;0.851666220929474;;631;299;
NA;rain intensity;0.405109731480479;;631;298;
NA;rain intensity;0.613420212408528;;631;297;
NA;rain intensity;0.900034920312464;;631;296;
NA;rain intensity;0.908779112622142;;631;295;
NA;rain intensity;0.503498305566609;;631;294;
NA;rain intensity;0.941880211001262;;631;293;
NA;rain intensity;0.728172135772184;;631;292;
NA;rain intensity;0.108482647920027;;631;291;
NA;rain intensity;0.675467107212171;;631;290;
NA;rain intensity;0.389715981902555;;631;289;
NA;rain intensity;0.0139598036184907;;631;288;
NA;rain intensity;0.1270014452748;;631;287;
NA;rain intensity;0.0219884808175266;;631;286;
NA;rain intensity;0.723897987511009;;631;285;
NA;rain intensity;0.977503835922107;;631;284;
NA;rain intensity;0.0362712205387652;;631;283;
NA;rain intensity;0.802823862293735;;631;282;
NA;rain intensity;0.417735170805827;;631;281;
NA;rain intensity;0.503428501309827;;631;280;
NA;rain intensity;0.24102123407647;;631;279;
NA;rain intensity;0.815805223537609;;631;278;
NA;rain intensity;0.272379875881597;;631;277;
NA;rain intensity;0.905111240688711;;631;276;
NA;rain intensity;0.0710105509497225;;631;275;
NA;rain intensity;0.647581744473428;;631;274;
NA;rain intensity;0.616536367917433;;631;273;
NA;rain intensity;0.0364192742854357;;631;272;
NA;rain intensity;0.102333306567743;;631;271;
NA;rain intensity;0.982830849476159;;631;270;
NA;rain intensity;0.852199369110167;;631;269;
NA;rain intensity;0.58149105636403;;631;268;
NA;rain intensity;0.746771956328303;;631;267;
NA;rain intensity;0.880379559937865;;631;266;
NA;rain intensity;0.816574479918927;;631;265;
NA;rain intensity;0.55615307437256;;631;264;
NA;rain intensity;0.427382831694558;;631;263;
NA;rain intensity;0.265171549282968;;631;262;
NA;rain intensity;0.27902611810714;;631;261;
NA;rain intensity;0.29138398473151;;631;260;
NA;rain intensity;0.932095702271909;;631;259;
NA;rain intensity;0.650219136849046;;631;258;
NA;rain intensity;0.282198573928326;;631;257;
NA;rain intensity;0.438603959744796;;631;256;
NA;rain intensity;0.971164509188384;;631;255;
NA;rain intensity;0.985252831829712;;631;254;
NA;rain intensity;0.987332291901112;;631;253;
NA;rain intensity;0.650577594991773;;631;252;
NA;rain intensity;0.691152528859675;;631;251;
NA;rain intensity;0.414819701807573;;631;250;
NA;rain intensity;0.280335477553308;;632;299;
NA;rain intensity;0.42679229634814;;632;298;
NA;rain intensity;0.948690876131877;;632;297;
NA;rain intensity;0.199781725183129;;632;296;
NA;rain intensity;0.528319973498583;;632;295;
NA;rain intensity;0.340002212207764;;632;294;
NA;rain intensity;0.75825732643716;;632;293;
NA;rain intensity;0.763427148573101;;632;292;
NA;rain intensity;0.504709480330348;;632;291;
NA;rain intensity;0.0436534630134702;;632;290;
NA;rain intensity;0.339905258035287;;632;289;
NA;rain intensity;0.339240205707029;;632;288;
NA;rain intensity;0.0264008704107255;;632;287;
NA;rain intensity;0.384300367208198;;632;286;
NA;rain intensity;0.852409261045977;;632;285;
NA;rain intensity;0.939048126805574;;632;284;
NA;rain intensity;0.740522865206003;;632;283;
NA;rain intensity;0.0684833058621734;;632;282;
NA;rain intensity;0.0542783273849636;;632;281;
NA;rain intensity;0.087615565629676;;632;280;
NA;rain intensity;0.80404595611617;;632;279;
NA;rain intensity;0.617211610078812;;632;278;
NA;rain intensity;0.507128406548873;;632;277;
NA;rain intensity;0.790636016288772;;632;276;
NA;rain intensity;0.592044586548582;;632;275;
NA;rain intensity;0.658338693669066;;632;274;
NA;rain intensity;0.292424177052453;;632;273;
NA;rain intensity;0.508028844604269;;632;272;
NA;rain intensity;0.759360964875668;;632;271;
NA;rain intensity;0.0827374318614602;;632;270;
NA;rain intensity;0.4302951276768;;632;269;
NA;rain intensity;0.270014005713165;;632;268;
NA;rain intensity;0.272778758313507;;632;267;
NA;rain intensity;0.19278442277573;;632;266;
NA;rain intensity;0.88973573455587;;632;265;
NA;rain intensity;0.705498947761953;;632;264;
NA;rain intensity;0.4262742518913;;632;263;
NA;rain intensity;0.755185964517295;;632;262;
NA;rain intensity;0.749069032026455;;632;261;
NA;rain intensity;0.422002362087369;;632;260;
NA;rain intensity;0.39913914934732;;632;259;
NA;rain intensity;0.849488521693274;;632;258;
NA;rain intensity;0.00543820043094456;;632;257;
NA;rain intensity;0.162826943211257;;632;256;
NA;rain intensity;0.521659655729309;;632;255;
NA;rain intensity;0.0580792366527021;;632;254;
NA;rain intensity;0.0217660034541041;;632;253;
NA;rain intensity;0.940436939010397;;632;252;
NA;rain intensity;0.526106126140803;;632;251;
NA;rain intensity;0.86325022787787;;632;250;
NA;rain intensity;0.782973695080727;;633;299;
NA;rain intensity;0.451081677572802;;633;298;
NA;rain intensity;0.257030720356852;;633;297;
NA;rain intensity;0.809499042341486;;633;296;
NA;rain intensity;0.138831463642418;;633;295;
NA;rain intensity;0.880225047003478;;633;294;
NA;rain intensity;0.0645894466433674;;633;293;
NA;rain intensity;0.639751265989617;;633;292;
NA;rain intensity;0.734170008450747;;633;291;
NA;rain intensity;0.198885104618967;;633;290;
NA;rain intensity;0.882040120428428;;633;289;
NA;rain intensity;0.991604358889163;;633;288;
NA;rain intensity;0.331407071324065;;633;287;
NA;rain intensity;0.0846394698601216;;633;286;
NA;rain intensity;0.768853330751881;;633;285;
NA;rain intensity;0.76246714964509;;633;284;
NA;rain intensity;0.546460487879813;;633;283;
NA;rain intensity;0.418557381024584;;633;282;
NA;rain intensity;0.524041329044849;;633;281;
NA;rain intensity;0.384315954521298;;633;280;
NA;rain intensity;0.454668290214613;;633;279;
NA;rain intensity;0.98957407916896;;633;278;
NA;rain intensity;0.0308449554722756;;633;277;
NA;rain intensity;0.0164537525270134;;633;276;
NA;rain intensity;0.0530343235004693;;633;275;
NA;rain intensity;0.604578165337443;;633;274;
NA;rain intensity;0.645806537475437;;633;273;
NA;rain intensity;0.823932687751949;;633;272;
NA;rain intensity;0.642770099686459;;633;271;
NA;rain intensity;0.163644994609058;;633;270;
NA;rain intensity;0.557805476244539;;633;269;
NA;rain intensity;0.369606331456453;;633;268;
NA;rain intensity;0.0723600743804127;;633;267;
NA;rain intensity;0.963332641636953;;633;266;
NA;rain intensity;0.842991766985506;;633;265;
NA;rain intensity;0.66030961368233;;633;264;
NA;rain intensity;0.134073671419173;;633;263;
NA;rain intensity;0.699451806489378;;633;262;
NA;rain intensity;0.196736605139449;;633;261;
NA;rain intensity;0.738273189635947;;633;260;
NA;rain intensity;0.151635750895366;;633;259;
NA;rain intensity;0.772031625267118;;633;258;
NA;rain intensity;0.261644530110061;;633;257;
NA;rain intensity;0.259013088187203;;633;256;
NA;rain intensity;0.660976665560156;;633;255;
NA;rain intensity;0.914336402667686;;633;254;
NA;rain intensity;0.119895174866542;;633;253;
NA;rain intensity;0.0446045862045139;;633;252;
NA;rain intensity;0.963004882214591;;633;251;
NA;rain intensity;0.414187223883346;;633;250;
NA;rain intensity;0.598484911955893;;634;299;
NA;rain intensity;0.398180877557024;;634;298;
NA;rain intensity;0.233789184363559;;634;297;
NA;rain intensity;0.691473502665758;;634;296;
NA;rain intensity;0.0920903456863016;;634;295;
NA;rain intensity;0.497820417629555;;634;294;
NA;rain intensity;0.79193873773329;;634;293;
NA;rain intensity;0.398975181626156;;634;292;
NA;rain intensity;0.533910838421434;;634;291;
NA;rain intensity;0.0103221512399614;;634;290;
NA;rain intensity;0.281042099464685;;634;289;
NA;rain intensity;0.696725867921486;;634;288;
NA;rain intensity;0.932193593587726;;634;287;
NA;rain intensity;0.0226766902487725;;634;286;
NA;rain intensity;0.276332561159506;;634;285;
NA;rain intensity;0.13196777459234;;634;284;
NA;rain intensity;0.937541137449443;;634;283;
NA;rain intensity;0.418317439965904;;634;282;
NA;rain intensity;0.528848505113274;;634;281;
NA;rain intensity;0.517887996975332;;634;280;
NA;rain intensity;0.519419718068093;;634;279;
NA;rain intensity;0.969410886289552;;634;278;
NA;rain intensity;0.109028918435797;;634;277;
NA;rain intensity;0.0689815026707947;;634;276;
NA;rain intensity;0.789724950911477;;634;275;
NA;rain intensity;0.814216899685562;;634;274;
NA;rain intensity;0.164985400391743;;634;273;
NA;rain intensity;0.838950424455106;;634;272;
NA;rain intensity;0.28245832119137;;634;271;
NA;rain intensity;0.549644510727376;;634;270;
NA;rain intensity;0.562747888732702;;634;269;
NA;rain intensity;0.513163650408387;;634;268;
NA;rain intensity;0.789349352009594;;634;267;
NA;rain intensity;0.0542264739051461;;634;266;
NA;rain intensity;0.288966961670667;;634;265;
NA;rain intensity;0.78972746245563;;634;264;
NA;rain intensity;0.163748050108552;;634;263;
NA;rain intensity;0.671680225525051;;634;262;
NA;rain intensity;0.041897013084963;;634;261;
NA;rain intensity;0.442383679794148;;634;260;
NA;rain intensity;0.496177629800513;;634;259;
NA;rain intensity;0.802035420434549;;634;258;
NA;rain intensity;0.545294218230993;;634;257;
NA;rain intensity;0.0350498470943421;;634;256;
NA;rain intensity;0.3855157175567;;634;255;
NA;rain intensity;0.929916769266129;;634;254;
NA;rain intensity;0.847041903063655;;634;253;
NA;rain intensity;0.454660464311019;;634;252;
NA;rain intensity;0.500352630158886;;634;251;
NA;rain intensity;0.59857606748119;;634;250;
NA;rain intensity;0.799427822697908;;635;299;
NA;rain intensity;0.0738867300096899;;635;298;
NA;rain intensity;0.051157447276637;;635;297;
NA;rain intensity;0.0143151124939322;;635;296;
NA;rain intensity;0.112321344902739;;635;295;
NA;rain intensity;0.6642639960628;;635;294;
NA;rain intensity;0.550867463462055;;635;293;
NA;rain intensity;0.876613283297047;;635;292;
NA;rain intensity;0.673140215687454;;635;291;
NA;rain intensity;0.109219791833311;;635;290;
NA;rain intensity;0.411098251817748;;635;289;
NA;rain intensity;0.767120222793892;;635;288;
NA;rain intensity;0.525538842659444;;635;287;
NA;rain intensity;0.952704900875688;;635;286;
NA;rain intensity;0.600180578185245;;635;285;
NA;rain intensity;0.269011452561244;;635;284;
NA;rain intensity;0.997005087323487;;635;283;
NA;rain intensity;0.703062515472993;;635;282;
NA;rain intensity;0.959746043896303;;635;281;
NA;rain intensity;0.663714885478839;;635;280;
NA;rain intensity;0.759548656875268;;635;279;
NA;rain intensity;0.178516760468483;;635;278;
NA;rain intensity;0.960035967640579;;635;277;
NA;rain intensity;0.803838099120185;;635;276;
NA;rain intensity;0.599329160759225;;635;275;
NA;rain intensity;0.13956098491326;;635;274;
NA;rain intensity;0.792589021380991;;635;273;
NA;rain intensity;0.392636199016124;;635;272;
NA;rain intensity;0.113691021688282;;635;271;
NA;rain intensity;0.527708724141121;;635;270;
NA;rain intensity;0.929831932066008;;635;269;
NA;rain intensity;0.0455292798578739;;635;268;
NA;rain intensity;0.630364953307435;;635;267;
NA;rain intensity;0.417945749592036;;635;266;
NA;rain intensity;0.274090703809634;;635;265;
NA;rain intensity;0.408890706952661;;635;264;
NA;rain intensity;0.665310212178156;;635;263;
NA;rain intensity;0.472232888452709;;635;262;
NA;rain intensity;0.683226736262441;;635;261;
NA;rain intensity;0.445397793315351;;635;260;
NA;rain intensity;0.484079047571868;;635;259;
NA;rain intensity;0.550399934407324;;635;258;
NA;rain intensity;0.154667014023289;;635;257;
NA;rain intensity;0.938651721458882;;635;256;
NA;rain intensity;0.376675776205957;;635;255;
NA;rain intensity;0.435476875863969;;635;254;
NA;rain intensity;0.00658579566515982;;635;253;
NA;rain intensity;0.266039403621107;;635;252;
NA;rain intensity;0.0499751586467028;;635;251;
NA;rain intensity;0.829088474623859;;635;250;
NA;rain intensity;0.526079467730597;;636;299;
NA;rain intensity;0.220638657454401;;636;298;
NA;rain intensity;0.320213956059888;;636;297;
NA;rain intensity;0.464740259340033;;636;296;
NA;rain intensity;0.493819842813537;;636;295;
NA;rain intensity;0.281935844570398;;636;294;
NA;rain intensity;0.35951484949328;;636;293;
NA;rain intensity;0.0451721537392586;;636;292;
NA;rain intensity;0.813649632968009;;636;291;
NA;rain intensity;0.999577503185719;;636;290;
NA;rain intensity;0.874795041512698;;636;289;
NA;rain intensity;0.930876984959468;;636;288;
NA;rain intensity;0.519472605083138;;636;287;
NA;rain intensity;0.195105438353494;;636;286;
NA;rain intensity;0.417100340360776;;636;285;
NA;rain intensity;0.0973325734958053;;636;284;
NA;rain intensity;0.338439647341147;;636;283;
NA;rain intensity;0.253574632108212;;636;282;
NA;rain intensity;0.428997430717573;;636;281;
NA;rain intensity;0.00962375313974917;;636;280;
NA;rain intensity;0.689592422684655;;636;279;
NA;rain intensity;0.718429747503251;;636;278;
NA;rain intensity;0.922910027438775;;636;277;
NA;rain intensity;0.630415847757831;;636;276;
NA;rain intensity;0.871785942465067;;636;275;
NA;rain intensity;0.840946708107367;;636;274;
NA;rain intensity;0.457813993562013;;636;273;
NA;rain intensity;0.0474284642841667;;636;272;
NA;rain intensity;0.682652286952361;;636;271;
NA;rain intensity;0.227371881483123;;636;270;
NA;rain intensity;0.0286492728628218;;636;269;
NA;rain intensity;0.960141537711024;;636;268;
NA;rain intensity;0.174618940101936;;636;267;
NA;rain intensity;0.158224934246391;;636;266;
NA;rain intensity;0.96230812673457;;636;265;
NA;rain intensity;0.96659408393316;;636;264;
NA;rain intensity;0.382510873256251;;636;263;
NA;rain intensity;0.984676196938381;;636;262;
NA;rain intensity;0.433380550472066;;636;261;
NA;rain intensity;0.346120017347857;;636;260;
NA;rain intensity;0.201844707829878;;636;259;
NA;rain intensity;0.270748472306877;;636;258;
NA;rain intensity;0.842393004335463;;636;257;
NA;rain intensity;0.118490162538365;;636;256;
NA;rain intensity;0.246798848733306;;636;255;
NA;rain intensity;0.143005460500717;;636;254;
NA;rain intensity;0.815300324000418;;636;253;
NA;rain intensity;0.989881208399311;;636;252;
NA;rain intensity;0.599819944705814;;636;251;
NA;rain intensity;0.504061908461154;;636;250;
NA;rain intensity;0.687652162043378;;637;299;
NA;rain intensity;0.0176573710050434;;637;298;
NA;rain intensity;0.544784866971895;;637;297;
NA;rain intensity;0.824100374942645;;637;296;
NA;rain intensity;0.121486504562199;;637;295;
NA;rain intensity;0.437642776174471;;637;294;
NA;rain intensity;0.755803963169456;;637;293;
NA;rain intensity;0.491903940681368;;637;292;
NA;rain intensity;0.644927244633436;;637;291;
NA;rain intensity;0.244583089603111;;637;290;
NA;rain intensity;0.283540688455105;;637;289;
NA;rain intensity;0.186843785224482;;637;288;
NA;rain intensity;0.912986960960552;;637;287;
NA;rain intensity;0.614330361364409;;637;286;
NA;rain intensity;0.299429482547566;;637;285;
NA;rain intensity;0.112215877976269;;637;284;
NA;rain intensity;0.135945884278044;;637;283;
NA;rain intensity;0.949929184047505;;637;282;
NA;rain intensity;0.501426647184417;;637;281;
NA;rain intensity;0.789092036196962;;637;280;
NA;rain intensity;0.0684111688751727;;637;279;
NA;rain intensity;0.591948573943228;;637;278;
NA;rain intensity;0.109350925544277;;637;277;
NA;rain intensity;0.23142531956546;;637;276;
NA;rain intensity;0.193006328307092;;637;275;
NA;rain intensity;0.32239155145362;;637;274;
NA;rain intensity;0.83280963706784;;637;273;
NA;rain intensity;0.508894852362573;;637;272;
NA;rain intensity;0.130254392744973;;637;271;
NA;rain intensity;0.837988899555057;;637;270;
NA;rain intensity;0.540895192418247;;637;269;
NA;rain intensity;0.430911357980222;;637;268;
NA;rain intensity;0.683899563038722;;637;267;
NA;rain intensity;0.191633388632908;;637;266;
NA;rain intensity;0.372958502266556;;637;265;
NA;rain intensity;0.409327236935496;;637;264;
NA;rain intensity;0.619423918193206;;637;263;
NA;rain intensity;0.717006991850212;;637;262;
NA;rain intensity;0.248731206636876;;637;261;
NA;rain intensity;0.904510748339817;;637;260;
NA;rain intensity;0.909770817495883;;637;259;
NA;rain intensity;0.98033252870664;;637;258;
NA;rain intensity;0.303985379170626;;637;257;
NA;rain intensity;0.683950943173841;;637;256;
NA;rain intensity;0.368624478345737;;637;255;
NA;rain intensity;0.279265905264765;;637;254;
NA;rain intensity;0.43152359360829;;637;253;
NA;rain intensity;0.110515358159319;;637;252;
NA;rain intensity;0.67701744986698;;637;251;
NA;rain intensity;0.248801071662456;;637;250;
NA;rain intensity;0.00502060703001916;;638;299;
NA;rain intensity;0.116083078319207;;638;298;
NA;rain intensity;0.729091860353947;;638;297;
NA;rain intensity;0.041070664068684;;638;296;
NA;rain intensity;0.339131433749571;;638;295;
NA;rain intensity;0.708117284812033;;638;294;
NA;rain intensity;0.614191729808226;;638;293;
NA;rain intensity;0.00393420434556901;;638;292;
NA;rain intensity;0.187729224562645;;638;291;
NA;rain intensity;0.781026386190206;;638;290;
NA;rain intensity;0.396847208961844;;638;289;
NA;rain intensity;0.334381671389565;;638;288;
NA;rain intensity;0.778907056665048;;638;287;
NA;rain intensity;0.87337510404177;;638;286;
NA;rain intensity;0.0687971042934805;;638;285;
NA;rain intensity;0.512456223834306;;638;284;
NA;rain intensity;0.170538855018094;;638;283;
NA;rain intensity;0.968584098853171;;638;282;
NA;rain intensity;0.539690583944321;;638;281;
NA;rain intensity;0.42133927391842;;638;280;
NA;rain intensity;0.348918344127014;;638;279;
NA;rain intensity;0.767066515050828;;638;278;
NA;rain intensity;0.141282281838357;;638;277;
NA;rain intensity;0.696928803110495;;638;276;
NA;rain intensity;0.344958582660183;;638;275;
NA;rain intensity;0.462090300628915;;638;274;
NA;rain intensity;0.508242026669905;;638;273;
NA;rain intensity;0.228684630710632;;638;272;
NA;rain intensity;0.12073892261833;;638;271;
NA;rain intensity;0.0248787321615964;;638;270;
NA;rain intensity;0.480768035631627;;638;269;
NA;rain intensity;0.0971229309216142;;638;268;
NA;rain intensity;0.41485435445793;;638;267;
NA;rain intensity;0.740786692127585;;638;266;
NA;rain intensity;0.541955738561228;;638;265;
NA;rain intensity;0.935482796747237;;638;264;
NA;rain intensity;0.573908639140427;;638;263;
NA;rain intensity;0.0563802756369114;;638;262;
NA;rain intensity;0.773942186264321;;638;261;
NA;rain intensity;0.615878632757813;;638;260;
NA;rain intensity;0.485250642756;;638;259;
NA;rain intensity;0.356547245988622;;638;258;
NA;rain intensity;0.784130471060053;;638;257;
NA;rain intensity;0.455538091249764;;638;256;
NA;rain intensity;0.784746826160699;;638;255;
NA;rain intensity;0.464313119417056;;638;254;
NA;rain intensity;0.22781298449263;;638;253;
NA;rain intensity;0.814012468792498;;638;252;
NA;rain intensity;0.740952721098438;;638;251;
NA;rain intensity;0.0160067684482783;;638;250;
NA;rain intensity;0.786269756499678;;639;299;
NA;rain intensity;0.987329188967124;;639;298;
NA;rain intensity;0.874946541618556;;639;297;
NA;rain intensity;0.716831676894799;;639;296;
NA;rain intensity;0.485857411287725;;639;295;
NA;rain intensity;0.660650104749948;;639;294;
NA;rain intensity;0.51659013540484;;639;293;
NA;rain intensity;0.758451112546027;;639;292;
NA;rain intensity;0.72306139045395;;639;291;
NA;rain intensity;0.664992158301175;;639;290;
NA;rain intensity;0.639276562258601;;639;289;
NA;rain intensity;0.355882983421907;;639;288;
NA;rain intensity;0.292728352593258;;639;287;
NA;rain intensity;0.400049342308193;;639;286;
NA;rain intensity;0.645374357234687;;639;285;
NA;rain intensity;0.388554911129177;;639;284;
NA;rain intensity;0.958185283001512;;639;283;
NA;rain intensity;0.158250583568588;;639;282;
NA;rain intensity;0.0800848985090852;;639;281;
NA;rain intensity;0.702806234592572;;639;280;
NA;rain intensity;0.617425001459196;;639;279;
NA;rain intensity;0.929190532304347;;639;278;
NA;rain intensity;0.781190733425319;;639;277;
NA;rain intensity;0.284510089317337;;639;276;
NA;rain intensity;0.179893038235605;;639;275;
NA;rain intensity;0.764522502664477;;639;274;
NA;rain intensity;0.00481894891709089;;639;273;
NA;rain intensity;0.951824286254123;;639;272;
NA;rain intensity;0.00129060843028128;;639;271;
NA;rain intensity;0.50996393407695;;639;270;
NA;rain intensity;0.501124829985201;;639;269;
NA;rain intensity;0.755732080899179;;639;268;
NA;rain intensity;0.968816046835855;;639;267;
NA;rain intensity;0.304590838961303;;639;266;
NA;rain intensity;0.968825046671554;;639;265;
NA;rain intensity;0.999821665463969;;639;264;
NA;rain intensity;0.411218648543581;;639;263;
NA;rain intensity;0.275659053120762;;639;262;
NA;rain intensity;0.687986740609631;;639;261;
NA;rain intensity;0.704106748104095;;639;260;
NA;rain intensity;0.801152222556993;;639;259;
NA;rain intensity;0.623306357301772;;639;258;
NA;rain intensity;0.631155838491395;;639;257;
NA;rain intensity;0.433432733872905;;639;256;
NA;rain intensity;0.982320613227785;;639;255;
NA;rain intensity;0.0376536806579679;;639;254;
NA;rain intensity;0.35721261636354;;639;253;
NA;rain intensity;0.533072516554967;;639;252;
NA;rain intensity;0.713372767902911;;639;251;
NA;rain intensity;0.517443899065256;;639;250;
NA;rain intensity;0.203256398439407;;640;299;
NA;rain intensity;0.816526316106319;;640;298;
NA;rain intensity;0.519093327224255;;640;297;
NA;rain intensity;0.161461738403887;;640;296;
NA;rain intensity;0.896161406766623;;640;295;
NA;rain intensity;0.634518765611574;;640;294;
NA;rain intensity;0.747579338029027;;640;293;
NA;rain intensity;0.41153665073216;;640;292;
NA;rain intensity;0.622414923040196;;640;291;
NA;rain intensity;0.110578964697197;;640;290;
NA;rain intensity;0.445839148014784;;640;289;
NA;rain intensity;0.493096623802558;;640;288;
NA;rain intensity;0.010436587035656;;640;287;
NA;rain intensity;0.787636633263901;;640;286;
NA;rain intensity;0.830251971259713;;640;285;
NA;rain intensity;0.901132204802707;;640;284;
NA;rain intensity;0.912308725295588;;640;283;
NA;rain intensity;0.273864749120548;;640;282;
NA;rain intensity;0.75902281422168;;640;281;
NA;rain intensity;0.447387494146824;;640;280;
NA;rain intensity;0.941997847752646;;640;279;
NA;rain intensity;0.215047451900318;;640;278;
NA;rain intensity;0.451780646108091;;640;277;
NA;rain intensity;0.444578886264935;;640;276;
NA;rain intensity;0.377069915179163;;640;275;
NA;rain intensity;0.649788110749796;;640;274;
NA;rain intensity;0.187681066105142;;640;273;
NA;rain intensity;0.136394863482565;;640;272;
NA;rain intensity;0.558897082926705;;640;271;
NA;rain intensity;0.390413513407111;;640;270;
NA;rain intensity;0.191086184699088;;640;269;
NA;rain intensity;0.264599352376536;;640;268;
NA;rain intensity;0.899227924179286;;640;267;
NA;rain intensity;0.615829376969486;;640;266;
NA;rain intensity;0.579217175487429;;640;265;
NA;rain intensity;0.535379240754992;;640;264;
NA;rain intensity;0.947019716724753;;640;263;
NA;rain intensity;0.365898175630718;;640;262;
NA;rain intensity;0.520611202577129;;640;261;
NA;rain intensity;0.308029708918184;;640;260;
NA;rain intensity;0.335315607953817;;640;259;
NA;rain intensity;0.33761244895868;;640;258;
NA;rain intensity;0.0613891135435551;;640;257;
NA;rain intensity;0.387848307145759;;640;256;
NA;rain intensity;0.357185560278594;;640;255;
NA;rain intensity;0.517100888071582;;640;254;
NA;rain intensity;0.605707275681198;;640;253;
NA;rain intensity;0.162768311798573;;640;252;
NA;rain intensity;0.020024411380291;;640;251;
NA;rain intensity;0.993720499100164;;640;250;
NA;rain intensity;0.54948150110431;;641;299;
NA;rain intensity;0.454421024071053;;641;298;
NA;rain intensity;0.302089070668444;;641;297;
NA;rain intensity;0.774117393884808;;641;296;
NA;rain intensity;0.177671326790005;;641;295;
NA;rain intensity;0.777282648254186;;641;294;
NA;rain intensity;0.163837055442855;;641;293;
NA;rain intensity;0.575489159906283;;641;292;
NA;rain intensity;0.336195637704805;;641;291;
NA;rain intensity;0.0570338026154786;;641;290;
NA;rain intensity;0.866782811004668;;641;289;
NA;rain intensity;0.0478877117857337;;641;288;
NA;rain intensity;0.868394150631502;;641;287;
NA;rain intensity;0.735892908181995;;641;286;
NA;rain intensity;0.884809894720092;;641;285;
NA;rain intensity;0.974317179294303;;641;284;
NA;rain intensity;0.968555812723935;;641;283;
NA;rain intensity;0.31075593479909;;641;282;
NA;rain intensity;0.055478397756815;;641;281;
NA;rain intensity;0.27330437861383;;641;280;
NA;rain intensity;0.0526249343529344;;641;279;
NA;rain intensity;0.777742385398597;;641;278;
NA;rain intensity;0.677589648403227;;641;277;
NA;rain intensity;0.723483283771202;;641;276;
NA;rain intensity;0.708036661380902;;641;275;
NA;rain intensity;0.165538384346291;;641;274;
NA;rain intensity;0.405708924168721;;641;273;
NA;rain intensity;0.245538680115715;;641;272;
NA;rain intensity;0.765161657473072;;641;271;
NA;rain intensity;0.825876488117501;;641;270;
NA;rain intensity;0.573535785777494;;641;269;
NA;rain intensity;0.466630278155208;;641;268;
NA;rain intensity;0.948287641396746;;641;267;
NA;rain intensity;0.496866692090407;;641;266;
NA;rain intensity;0.54652696265839;;641;265;
NA;rain intensity;0.200030037201941;;641;264;
NA;rain intensity;0.334359740605578;;641;263;
NA;rain intensity;0.165219355840236;;641;262;
NA;rain intensity;0.351857908302918;;641;261;
NA;rain intensity;0.636734351748601;;641;260;
NA;rain intensity;0.411437551490963;;641;259;
NA;rain intensity;0.399519961560145;;641;258;
NA;rain intensity;0.511046660365537;;641;257;
NA;rain intensity;0.958457292756066;;641;256;
NA;rain intensity;0.926358341937885;;641;255;
NA;rain intensity;0.540320867206901;;641;254;
NA;rain intensity;0.13535731844604;;641;253;
NA;rain intensity;0.152750089764595;;641;252;
NA;rain intensity;0.834888369543478;;641;251;
